part_id,order_id,part_name_id,quantity,order_date,order_time,unit_price,total_price,part_size,part_category,warehouse_id,supplier_name,part_name
806,75,starter_motor_s,3,2023-07-06,18:03:24,1135.32,3405.96,M,Electrical,WH02,HarvestTech Ltd,Starter Motor
807,339,chain_feed_l,3,2023-03-03,07:40:37,877.19,2631.57,M,Feeding System,WH01,FieldMachinery Inc,Feed Chain Assembly
808,387,hyd_pump_l,1,2023-06-04,06:06:07,709.42,709.42,M,Hydraulic System,WH02,GreenAgro Supplies,Hydraulic Pump Large
809,383,radiator_cool_m,4,2023-03-22,13:49:41,1033.18,4132.72,M,Cooling System,WH02,FieldMachinery Inc,Radiator Cooling Unit
810,75,radiator_cool_m,7,2023-07-06,00:25:54,450.97,3156.79,M,Cooling System,WH02,FieldMachinery Inc,Radiator Cooling Unit
811,272,engine_filter_m,2,2023-02-25,19:20:37,965.2,1930.4,M,Engine Components,WH03,FieldMachinery Inc,Engine Oil Filter
812,172,belt_drive_m,5,2023-09-17,03:34:41,401.63,2008.15,L,Transmission,WH02,GreenAgro Supplies,Drive Belt Medium
813,396,gearbox_hd_l,10,2023-02-23,07:05:49,791.93,7919.3,L,Transmission,WH03,HarvestTech Ltd,Heavy Duty Gearbox
814,161,radiator_cool_m,1,2023-03-22,00:18:30,1251.74,1251.74,S,Cooling System,WH02,AgriParts Co,Radiator Cooling Unit
815,269,hyd_pump_l,8,2023-02-01,12:47:53,348.64,2789.12,M,Hydraulic System,WH02,HarvestTech Ltd,Hydraulic Pump Large
816,18,engine_filter_m,10,2023-04-30,03:20:50,108.9,1089.0,L,Engine Components,WH03,HarvestTech Ltd,Engine Oil Filter
817,307,hyd_pump_l,2,2023-05-27,03:08:42,1288.25,2576.5,S,Hydraulic System,WH02,HarvestTech Ltd,Hydraulic Pump Large
818,57,blade_std_s,5,2023-11-18,10:43:29,713.76,3568.8,S,Cutting System,WH03,GreenAgro Supplies,Standard Cutting Blade
819,142,bearing_axle_m,6,2023-02-02,09:22:09,263.9,1583.4,S,Chassis,WH02,AgriParts Co,Axle Bearing
820,196,bearing_axle_m,6,2023-09-30,02:11:12,405.9,2435.4,M,Chassis,WH01,GreenAgro Supplies,Axle Bearing
821,36,chain_feed_l,4,2023-06-24,22:13:13,604.14,2416.56,L,Feeding System,WH02,AgriParts Co,Feed Chain Assembly
822,74,radiator_cool_m,7,2023-11-22,07:57:04,930.6,6514.2,S,Cooling System,WH02,FieldMachinery Inc,Radiator Cooling Unit
823,53,engine_filter_m,2,2023-07-13,02:33:49,867.73,1735.46,M,Engine Components,WH02,AgriParts Co,Engine Oil Filter
824,255,blade_std_s,1,2023-04-08,01:22:39,1005.29,1005.29,M,Cutting System,WH01,FieldMachinery Inc,Standard Cutting Blade
825,201,starter_motor_s,1,2023-10-09,18:45:52,1068.72,1068.72,M,Electrical,WH02,GreenAgro Supplies,Starter Motor
826,207,hyd_pump_l,9,2023-04-19,08:13:22,29.88,268.92,L,Hydraulic System,WH02,AgriParts Co,Hydraulic Pump Large
827,291,radiator_cool_m,6,2023-01-08,12:08:24,1030.71,6184.26,M,Cooling System,WH01,AgriParts Co,Radiator Cooling Unit
828,188,radiator_cool_m,6,2023-05-03,02:55:45,1265.74,7594.44,M,Cooling System,WH03,HarvestTech Ltd,Radiator Cooling Unit
829,91,radiator_cool_m,1,2023-03-25,13:59:13,999.58,999.58,M,Cooling System,WH03,GreenAgro Supplies,Radiator Cooling Unit
830,55,sensor_temp_s,8,2023-10-10,03:05:23,1330.69,10645.52,M,Electrical,WH03,HarvestTech Ltd,Temperature Sensor
831,72,engine_filter_m,4,2023-05-23,00:55:24,1086.62,4346.48,L,Engine Components,WH01,GreenAgro Supplies,Engine Oil Filter
832,200,hyd_pump_l,9,2023-09-01,23:25:32,478.9,4310.1,L,Hydraulic System,WH02,AgriParts Co,Hydraulic Pump Large
833,19,sensor_temp_s,1,2023-09-16,12:17:45,1186.97,1186.97,S,Electrical,WH02,AgriParts Co,Temperature Sensor
834,109,radiator_cool_m,8,2023-10-18,19:32:08,244.71,1957.68,L,Cooling System,WH01,AgriParts Co,Radiator Cooling Unit
835,19,blade_std_s,8,2023-09-16,23:48:19,53.12,424.96,L,Cutting System,WH01,HarvestTech Ltd,Standard Cutting Blade
836,360,blade_std_s,1,2023-03-09,06:16:17,958.18,958.18,M,Cutting System,WH01,GreenAgro Supplies,Standard Cutting Blade
837,313,blade_std_s,10,2023-03-21,02:19:43,1231.26,12312.6,S,Cutting System,WH01,GreenAgro Supplies,Standard Cutting Blade
838,305,starter_motor_s,4,2023-05-16,02:17:51,1211.57,4846.28,M,Electrical,WH02,GreenAgro Supplies,Starter Motor
839,167,hyd_pump_l,10,2023-09-17,19:52:30,227.56,2275.6,S,Hydraulic System,WH01,HarvestTech Ltd,Hydraulic Pump Large
840,172,hyd_pump_l,2,2023-09-17,09:58:19,233.32,466.64,M,Hydraulic System,WH01,FieldMachinery Inc,Hydraulic Pump Large
841,284,blade_std_s,8,2023-02-08,08:52:14,1390.37,11122.96,S,Cutting System,WH01,AgriParts Co,Standard Cutting Blade
842,324,starter_motor_s,7,2023-10-27,05:44:37,48.05,336.35,M,Electrical,WH01,AgriParts Co,Starter Motor
843,4,blade_std_s,2,2023-05-21,23:43:46,900.75,1801.5,M,Cutting System,WH02,GreenAgro Supplies,Standard Cutting Blade
844,355,blade_std_s,4,2023-12-09,05:12:34,968.74,3874.96,L,Cutting System,WH02,GreenAgro Supplies,Standard Cutting Blade
845,123,blade_std_s,10,2023-05-15,01:22:11,904.5,9045.0,L,Cutting System,WH02,AgriParts Co,Standard Cutting Blade
846,322,belt_drive_m,6,2023-01-30,15:14:51,31.74,190.44,S,Transmission,WH01,AgriParts Co,Drive Belt Medium
847,272,hyd_pump_l,10,2023-02-25,13:10:35,1297.53,12975.3,L,Hydraulic System,WH03,HarvestTech Ltd,Hydraulic Pump Large
848,238,gearbox_hd_l,5,2023-01-17,01:55:55,310.74,1553.7,S,Transmission,WH03,GreenAgro Supplies,Heavy Duty Gearbox
849,255,blade_std_s,3,2023-04-08,01:34:11,104.69,314.07,M,Cutting System,WH02,HarvestTech Ltd,Standard Cutting Blade
850,223,belt_drive_m,6,2023-02-02,22:27:27,1212.6,7275.6,M,Transmission,WH01,AgriParts Co,Drive Belt Medium
851,380,engine_filter_m,9,2023-05-06,06:24:13,258.12,2323.08,S,Engine Components,WH02,AgriParts Co,Engine Oil Filter
852,37,gearbox_hd_l,8,2023-05-23,21:34:47,880.15,7041.2,M,Transmission,WH01,FieldMachinery Inc,Heavy Duty Gearbox
853,118,hyd_pump_l,6,2023-05-16,08:17:35,169.64,1017.84,L,Hydraulic System,WH02,HarvestTech Ltd,Hydraulic Pump Large
854,193,gearbox_hd_l,2,2023-02-13,17:08:53,888.01,1776.02,S,Transmission,WH02,HarvestTech Ltd,Heavy Duty Gearbox
855,111,starter_motor_s,8,2023-04-19,06:28:58,596.31,4770.48,S,Electrical,WH02,HarvestTech Ltd,Starter Motor
856,324,sensor_temp_s,5,2023-10-27,07:21:44,520.44,2602.2,S,Electrical,WH03,AgriParts Co,Temperature Sensor
857,144,blade_std_s,2,2023-07-15,16:56:58,701.4,1402.8,S,Cutting System,WH02,HarvestTech Ltd,Standard Cutting Blade
858,152,starter_motor_s,3,2023-02-28,23:13:43,1430.32,4290.96,S,Electrical,WH03,HarvestTech Ltd,Starter Motor
859,45,bearing_axle_m,9,2023-07-03,17:48:42,1296.74,11670.66,S,Chassis,WH03,GreenAgro Supplies,Axle Bearing
860,237,belt_drive_m,1,2023-02-04,15:35:13,1110.86,1110.86,S,Transmission,WH01,FieldMachinery Inc,Drive Belt Medium
861,223,starter_motor_s,4,2023-02-02,21:32:44,1420.72,5682.88,L,Electrical,WH01,GreenAgro Supplies,Starter Motor
862,23,engine_filter_m,8,2023-04-12,18:21:28,74.59,596.72,L,Engine Components,WH02,GreenAgro Supplies,Engine Oil Filter
863,357,hyd_pump_l,8,2023-05-03,18:01:58,379.75,3038.0,L,Hydraulic System,WH01,GreenAgro Supplies,Hydraulic Pump Large
864,112,blade_std_s,6,2023-12-02,10:46:09,377.62,2265.72,S,Cutting System,WH01,GreenAgro Supplies,Standard Cutting Blade
865,343,belt_drive_m,3,2023-11-01,16:43:19,1290.44,3871.32,L,Transmission,WH03,AgriParts Co,Drive Belt Medium
866,233,chain_feed_l,3,2023-12-29,14:45:31,297.79,893.37,M,Feeding System,WH03,GreenAgro Supplies,Feed Chain Assembly
867,361,engine_filter_m,2,2023-12-10,14:00:46,1342.82,2685.64,M,Engine Components,WH03,AgriParts Co,Engine Oil Filter
868,152,bearing_axle_m,5,2023-02-28,22:18:01,825.09,4125.45,S,Chassis,WH03,AgriParts Co,Axle Bearing
869,318,sensor_temp_s,1,2023-10-24,18:44:27,1419.35,1419.35,L,Electrical,WH02,AgriParts Co,Temperature Sensor
870,57,bearing_axle_m,6,2023-11-18,16:56:34,938.22,5629.32,M,Chassis,WH02,HarvestTech Ltd,Axle Bearing
871,332,radiator_cool_m,2,2023-04-06,20:24:59,1071.27,2142.54,S,Cooling System,WH01,FieldMachinery Inc,Radiator Cooling Unit
872,123,radiator_cool_m,2,2023-05-15,23:37:50,730.78,1461.56,L,Cooling System,WH03,HarvestTech Ltd,Radiator Cooling Unit
873,386,gearbox_hd_l,6,2023-12-27,12:50:30,1349.45,8096.7,L,Transmission,WH03,GreenAgro Supplies,Heavy Duty Gearbox
874,142,engine_filter_m,2,2023-02-02,13:34:25,534.21,1068.42,M,Engine Components,WH03,AgriParts Co,Engine Oil Filter
875,241,radiator_cool_m,9,2023-09-21,10:38:27,691.67,6225.03,M,Cooling System,WH03,AgriParts Co,Radiator Cooling Unit
876,97,chain_feed_l,2,2023-10-13,02:55:08,601.26,1202.52,S,Feeding System,WH02,AgriParts Co,Feed Chain Assembly
877,56,blade_std_s,5,2023-05-31,04:04:43,1053.2,5266.0,M,Cutting System,WH01,HarvestTech Ltd,Standard Cutting Blade
878,267,engine_filter_m,5,2023-11-27,15:09:56,1455.12,7275.6,L,Engine Components,WH01,GreenAgro Supplies,Engine Oil Filter
879,178,bearing_axle_m,8,2023-10-04,23:28:20,56.69,453.52,S,Chassis,WH01,AgriParts Co,Axle Bearing
880,119,radiator_cool_m,6,2023-03-13,14:59:21,878.59,5271.54,L,Cooling System,WH03,FieldMachinery Inc,Radiator Cooling Unit
881,249,starter_motor_s,9,2023-10-20,19:58:08,681.75,6135.75,M,Electrical,WH03,HarvestTech Ltd,Starter Motor
882,157,blade_std_s,5,2023-06-24,08:15:24,739.26,3696.3,M,Cutting System,WH01,HarvestTech Ltd,Standard Cutting Blade
883,181,belt_drive_m,8,2023-11-03,06:03:25,937.48,7499.84,S,Transmission,WH03,FieldMachinery Inc,Drive Belt Medium
884,94,blade_std_s,3,2023-05-19,05:52:15,375.91,1127.73,S,Cutting System,WH02,HarvestTech Ltd,Standard Cutting Blade
885,226,belt_drive_m,6,2023-10-29,06:43:02,327.6,1965.6,L,Transmission,WH01,FieldMachinery Inc,Drive Belt Medium
886,177,blade_std_s,6,2023-03-24,16:19:36,821.3,4927.8,S,Cutting System,WH03,FieldMachinery Inc,Standard Cutting Blade
887,63,engine_filter_m,7,2023-02-05,18:10:59,1158.56,8109.92,M,Engine Components,WH02,HarvestTech Ltd,Engine Oil Filter
888,3,radiator_cool_m,9,2023-01-13,12:03:41,979.68,8817.12,M,Cooling System,WH02,FieldMachinery Inc,Radiator Cooling Unit
889,387,starter_motor_s,3,2023-06-04,20:34:46,1099.6,3298.8,M,Electrical,WH02,AgriParts Co,Starter Motor
890,375,chain_feed_l,1,2023-09-17,05:04:34,1025.06,1025.06,S,Feeding System,WH02,AgriParts Co,Feed Chain Assembly
891,206,starter_motor_s,4,2023-08-05,16:14:14,552.16,2208.64,M,Electrical,WH01,HarvestTech Ltd,Starter Motor
892,299,radiator_cool_m,4,2023-07-25,10:07:08,313.68,1254.72,S,Cooling System,WH03,GreenAgro Supplies,Radiator Cooling Unit
893,347,hyd_pump_l,9,2023-08-03,14:21:37,311.81,2806.29,M,Hydraulic System,WH03,AgriParts Co,Hydraulic Pump Large
894,342,sensor_temp_s,7,2023-10-24,05:23:11,1081.05,7567.35,M,Electrical,WH02,GreenAgro Supplies,Temperature Sensor
895,191,engine_filter_m,5,2023-10-18,12:33:29,543.25,2716.25,M,Engine Components,WH03,AgriParts Co,Engine Oil Filter
896,111,chain_feed_l,7,2023-04-19,16:06:39,450.74,3155.18,L,Feeding System,WH02,GreenAgro Supplies,Feed Chain Assembly
897,72,starter_motor_s,10,2023-05-23,03:08:02,236.87,2368.7,M,Electrical,WH02,FieldMachinery Inc,Starter Motor
898,34,starter_motor_s,7,2023-12-24,03:13:13,34.76,243.32,L,Electrical,WH02,GreenAgro Supplies,Starter Motor
899,90,radiator_cool_m,8,2023-05-06,20:40:37,1138.98,9111.84,S,Cooling System,WH01,HarvestTech Ltd,Radiator Cooling Unit
900,196,belt_drive_m,9,2023-09-30,17:51:42,87.29,785.61,M,Transmission,WH03,FieldMachinery Inc,Drive Belt Medium
901,253,radiator_cool_m,8,2023-08-31,08:10:28,64.59,516.72,S,Cooling System,WH01,FieldMachinery Inc,Radiator Cooling Unit
902,154,chain_feed_l,2,2023-10-02,23:48:16,1007.22,2014.44,M,Feeding System,WH02,HarvestTech Ltd,Feed Chain Assembly
903,252,gearbox_hd_l,1,2023-05-05,04:20:44,1152.96,1152.96,M,Transmission,WH01,FieldMachinery Inc,Heavy Duty Gearbox
904,298,chain_feed_l,10,2023-04-20,15:52:36,1305.81,13058.1,L,Feeding System,WH03,GreenAgro Supplies,Feed Chain Assembly
905,356,hyd_pump_l,6,2023-06-10,18:39:37,1106.11,6636.66,S,Hydraulic System,WH02,HarvestTech Ltd,Hydraulic Pump Large
906,298,engine_filter_m,3,2023-04-20,11:38:21,705.04,2115.12,L,Engine Components,WH01,FieldMachinery Inc,Engine Oil Filter
907,84,engine_filter_m,5,2023-11-28,13:08:58,643.78,3218.9,M,Engine Components,WH01,FieldMachinery Inc,Engine Oil Filter
908,150,radiator_cool_m,2,2023-01-06,18:42:33,310.88,621.76,L,Cooling System,WH01,AgriParts Co,Radiator Cooling Unit
909,307,blade_std_s,9,2023-05-27,11:44:44,1311.85,11806.65,L,Cutting System,WH02,FieldMachinery Inc,Standard Cutting Blade
910,351,sensor_temp_s,2,2023-09-25,19:27:27,880.57,1761.14,S,Electrical,WH01,HarvestTech Ltd,Temperature Sensor
911,266,belt_drive_m,6,2023-12-01,17:39:16,632.69,3796.14,S,Transmission,WH01,HarvestTech Ltd,Drive Belt Medium
912,80,radiator_cool_m,4,2023-12-10,06:51:36,1197.78,4791.12,L,Cooling System,WH03,AgriParts Co,Radiator Cooling Unit
913,214,chain_feed_l,2,2023-12-10,04:14:38,1232.8,2465.6,S,Feeding System,WH02,FieldMachinery Inc,Feed Chain Assembly
914,160,sensor_temp_s,3,2023-08-11,16:05:25,1337.35,4012.05,L,Electrical,WH03,FieldMachinery Inc,Temperature Sensor
915,89,belt_drive_m,1,2023-10-01,04:19:04,352.98,352.98,L,Transmission,WH01,HarvestTech Ltd,Drive Belt Medium
916,158,blade_std_s,4,2023-02-27,04:44:27,1472.14,5888.56,M,Cutting System,WH03,AgriParts Co,Standard Cutting Blade
917,40,engine_filter_m,8,2023-06-22,15:42:04,87.71,701.68,S,Engine Components,WH01,AgriParts Co,Engine Oil Filter
918,241,hyd_pump_l,5,2023-09-21,01:34:32,122.71,613.55,L,Hydraulic System,WH01,AgriParts Co,Hydraulic Pump Large
919,64,starter_motor_s,4,2023-01-24,21:23:38,1354.23,5416.92,S,Electrical,WH03,FieldMachinery Inc,Starter Motor
920,15,hyd_pump_l,3,2023-01-16,10:05:56,1424.47,4273.41,M,Hydraulic System,WH02,HarvestTech Ltd,Hydraulic Pump Large
921,257,starter_motor_s,4,2023-02-19,18:22:59,866.1,3464.4,S,Electrical,WH03,AgriParts Co,Starter Motor
922,271,gearbox_hd_l,4,2023-06-23,10:15:43,278.37,1113.48,L,Transmission,WH01,AgriParts Co,Heavy Duty Gearbox
923,110,radiator_cool_m,8,2023-06-11,13:20:33,1054.75,8438.0,S,Cooling System,WH02,AgriParts Co,Radiator Cooling Unit
924,93,sensor_temp_s,7,2023-07-14,15:26:26,341.05,2387.35,S,Electrical,WH02,AgriParts Co,Temperature Sensor
925,390,sensor_temp_s,2,2023-09-28,16:57:46,187.72,375.44,S,Electrical,WH02,FieldMachinery Inc,Temperature Sensor
926,361,belt_drive_m,9,2023-12-10,01:28:42,146.32,1316.88,M,Transmission,WH01,GreenAgro Supplies,Drive Belt Medium
927,146,chain_feed_l,10,2023-08-28,11:21:35,1038.39,10383.9,M,Feeding System,WH01,GreenAgro Supplies,Feed Chain Assembly
928,149,bearing_axle_m,4,2023-10-11,02:32:03,1344.76,5379.04,M,Chassis,WH03,FieldMachinery Inc,Axle Bearing
929,92,engine_filter_m,8,2023-08-25,03:49:45,609.65,4877.2,L,Engine Components,WH03,AgriParts Co,Engine Oil Filter
930,62,blade_std_s,7,2023-12-27,14:35:10,1050.18,7351.26,S,Cutting System,WH03,HarvestTech Ltd,Standard Cutting Blade
931,34,sensor_temp_s,4,2023-12-24,12:19:45,320.39,1281.56,M,Electrical,WH01,HarvestTech Ltd,Temperature Sensor
932,218,chain_feed_l,5,2023-09-22,21:11:13,900.63,4503.15,L,Feeding System,WH02,FieldMachinery Inc,Feed Chain Assembly
933,244,starter_motor_s,7,2023-12-09,17:38:28,779.34,5455.38,S,Electrical,WH02,AgriParts Co,Starter Motor
934,63,belt_drive_m,8,2023-02-05,18:06:18,365.46,2923.68,S,Transmission,WH01,AgriParts Co,Drive Belt Medium
935,378,engine_filter_m,2,2023-06-28,18:08:11,1025.21,2050.42,S,Engine Components,WH02,FieldMachinery Inc,Engine Oil Filter
936,79,belt_drive_m,10,2023-04-18,22:41:28,167.09,1670.9,S,Transmission,WH03,GreenAgro Supplies,Drive Belt Medium
937,239,gearbox_hd_l,5,2023-06-19,18:07:40,748.12,3740.6,M,Transmission,WH03,FieldMachinery Inc,Heavy Duty Gearbox
938,277,radiator_cool_m,1,2023-08-18,01:09:01,1486.3,1486.3,S,Cooling System,WH02,GreenAgro Supplies,Radiator Cooling Unit
939,162,bearing_axle_m,8,2023-08-21,16:44:08,78.07,624.56,S,Chassis,WH03,FieldMachinery Inc,Axle Bearing
940,362,blade_std_s,8,2023-11-27,15:40:50,223.37,1786.96,L,Cutting System,WH02,GreenAgro Supplies,Standard Cutting Blade
941,392,hyd_pump_l,10,2023-12-08,17:51:37,998.62,9986.2,L,Hydraulic System,WH03,GreenAgro Supplies,Hydraulic Pump Large
942,244,radiator_cool_m,3,2023-12-09,18:26:52,107.21,321.63,M,Cooling System,WH02,GreenAgro Supplies,Radiator Cooling Unit
943,316,sensor_temp_s,5,2023-04-22,11:40:06,115.6,578.0,L,Electrical,WH01,HarvestTech Ltd,Temperature Sensor
944,188,sensor_temp_s,10,2023-05-03,00:58:45,1153.66,11536.6,L,Electrical,WH02,GreenAgro Supplies,Temperature Sensor
945,50,bearing_axle_m,6,2023-08-24,13:00:40,632.6,3795.6,S,Chassis,WH03,HarvestTech Ltd,Axle Bearing
946,127,gearbox_hd_l,5,2023-07-24,21:34:24,150.29,751.45,L,Transmission,WH01,FieldMachinery Inc,Heavy Duty Gearbox
947,59,sensor_temp_s,3,2023-07-05,00:43:03,819.16,2457.48,S,Electrical,WH02,GreenAgro Supplies,Temperature Sensor
948,291,radiator_cool_m,7,2023-01-08,09:42:26,55.09,385.63,M,Cooling System,WH03,AgriParts Co,Radiator Cooling Unit
949,163,bearing_axle_m,10,2023-01-02,14:12:37,500.57,5005.7,S,Chassis,WH02,AgriParts Co,Axle Bearing
950,354,gearbox_hd_l,6,2023-04-15,18:05:07,766.58,4599.48,L,Transmission,WH02,HarvestTech Ltd,Heavy Duty Gearbox
951,315,belt_drive_m,6,2023-06-01,15:52:26,322.59,1935.54,L,Transmission,WH01,HarvestTech Ltd,Drive Belt Medium
952,148,belt_drive_m,1,2023-05-09,10:49:30,1494.44,1494.44,M,Transmission,WH01,AgriParts Co,Drive Belt Medium
953,368,starter_motor_s,2,2023-08-23,21:32:56,521.84,1043.68,S,Electrical,WH03,GreenAgro Supplies,Starter Motor
954,219,gearbox_hd_l,6,2023-08-20,02:47:28,986.02,5916.12,M,Transmission,WH03,FieldMachinery Inc,Heavy Duty Gearbox
955,222,radiator_cool_m,6,2023-04-26,07:17:04,636.11,3816.66,M,Cooling System,WH03,GreenAgro Supplies,Radiator Cooling Unit
956,344,radiator_cool_m,3,2023-01-21,00:40:38,951.07,2853.21,L,Cooling System,WH01,GreenAgro Supplies,Radiator Cooling Unit
957,110,chain_feed_l,5,2023-06-11,23:13:34,810.76,4053.8,L,Feeding System,WH02,AgriParts Co,Feed Chain Assembly
958,268,gearbox_hd_l,6,2023-02-20,16:50:19,242.92,1457.52,S,Transmission,WH03,FieldMachinery Inc,Heavy Duty Gearbox
959,223,bearing_axle_m,6,2023-02-02,02:20:44,960.04,5760.24,M,Chassis,WH02,FieldMachinery Inc,Axle Bearing
960,331,blade_std_s,5,2023-02-11,21:53:24,373.29,1866.45,S,Cutting System,WH01,HarvestTech Ltd,Standard Cutting Blade
961,99,engine_filter_m,4,2023-12-17,11:18:23,709.64,2838.56,L,Engine Components,WH02,GreenAgro Supplies,Engine Oil Filter
962,332,engine_filter_m,4,2023-04-06,05:48:07,427.25,1709.0,S,Engine Components,WH02,FieldMachinery Inc,Engine Oil Filter
963,338,radiator_cool_m,3,2023-07-26,23:27:28,1282.47,3847.41,L,Cooling System,WH02,AgriParts Co,Radiator Cooling Unit
964,29,hyd_pump_l,6,2023-08-18,21:54:12,464.52,2787.12,S,Hydraulic System,WH02,FieldMachinery Inc,Hydraulic Pump Large
965,344,hyd_pump_l,7,2023-01-21,05:07:03,373.16,2612.12,L,Hydraulic System,WH03,AgriParts Co,Hydraulic Pump Large
966,268,starter_motor_s,9,2023-02-20,09:10:04,757.27,6815.43,S,Electrical,WH01,AgriParts Co,Starter Motor
967,396,sensor_temp_s,6,2023-02-23,21:16:28,1112.42,6674.52,L,Electrical,WH03,HarvestTech Ltd,Temperature Sensor
968,217,gearbox_hd_l,3,2023-08-13,03:53:20,283.35,850.05,M,Transmission,WH02,GreenAgro Supplies,Heavy Duty Gearbox
969,131,starter_motor_s,1,2023-09-18,17:51:12,811.87,811.87,L,Electrical,WH01,FieldMachinery Inc,Starter Motor
970,280,bearing_axle_m,8,2023-04-04,08:58:09,1445.89,11567.12,S,Chassis,WH02,GreenAgro Supplies,Axle Bearing
971,367,sensor_temp_s,5,2023-01-05,00:46:02,976.96,4884.8,L,Electrical,WH01,AgriParts Co,Temperature Sensor
972,354,gearbox_hd_l,5,2023-04-15,20:07:27,592.42,2962.1,L,Transmission,WH03,FieldMachinery Inc,Heavy Duty Gearbox
973,351,hyd_pump_l,9,2023-09-25,08:36:23,1290.03,11610.27,M,Hydraulic System,WH01,GreenAgro Supplies,Hydraulic Pump Large
974,131,belt_drive_m,2,2023-09-18,08:34:22,463.7,927.4,S,Transmission,WH02,FieldMachinery Inc,Drive Belt Medium
975,393,bearing_axle_m,1,2023-10-11,09:58:38,1303.01,1303.01,M,Chassis,WH02,GreenAgro Supplies,Axle Bearing
976,171,bearing_axle_m,2,2023-11-24,05:50:16,1055.26,2110.52,L,Chassis,WH01,FieldMachinery Inc,Axle Bearing
977,216,starter_motor_s,9,2023-07-11,11:53:50,693.56,6242.04,S,Electrical,WH01,HarvestTech Ltd,Starter Motor
978,323,chain_feed_l,3,2023-01-26,00:06:43,615.98,1847.94,L,Feeding System,WH02,FieldMachinery Inc,Feed Chain Assembly
979,295,hyd_pump_l,2,2023-07-28,05:44:46,393.17,786.34,L,Hydraulic System,WH03,HarvestTech Ltd,Hydraulic Pump Large
980,305,bearing_axle_m,6,2023-05-16,16:26:17,730.59,4383.54,L,Chassis,WH01,FieldMachinery Inc,Axle Bearing
981,89,starter_motor_s,6,2023-10-01,10:15:35,318.03,1908.18,M,Electrical,WH02,HarvestTech Ltd,Starter Motor
982,202,bearing_axle_m,10,2023-03-26,08:10:23,55.58,555.8,S,Chassis,WH03,HarvestTech Ltd,Axle Bearing
983,46,chain_feed_l,4,2023-06-26,09:31:52,1059.36,4237.44,S,Feeding System,WH01,GreenAgro Supplies,Feed Chain Assembly
984,317,bearing_axle_m,10,2023-01-30,09:28:19,245.15,2451.5,M,Chassis,WH01,AgriParts Co,Axle Bearing
985,8,radiator_cool_m,7,2023-02-22,16:31:08,1245.2,8716.4,M,Cooling System,WH01,HarvestTech Ltd,Radiator Cooling Unit
986,366,gearbox_hd_l,4,2023-02-07,09:41:31,449.74,1798.96,M,Transmission,WH02,HarvestTech Ltd,Heavy Duty Gearbox
987,221,gearbox_hd_l,10,2023-05-07,07:50:54,1492.93,14929.3,M,Transmission,WH03,HarvestTech Ltd,Heavy Duty Gearbox
988,215,blade_std_s,7,2023-11-29,05:18:49,67.44,472.08,M,Cutting System,WH01,GreenAgro Supplies,Standard Cutting Blade
989,128,sensor_temp_s,10,2023-07-05,23:33:54,700.79,7007.9,S,Electrical,WH02,HarvestTech Ltd,Temperature Sensor
990,166,bearing_axle_m,4,2023-04-02,13:57:45,1069.97,4279.88,L,Chassis,WH03,FieldMachinery Inc,Axle Bearing
991,38,hyd_pump_l,9,2023-03-21,02:08:20,101.87,916.83,S,Hydraulic System,WH02,FieldMachinery Inc,Hydraulic Pump Large
992,311,starter_motor_s,1,2023-12-05,00:11:42,399.14,399.14,L,Electrical,WH02,FieldMachinery Inc,Starter Motor
993,203,sensor_temp_s,3,2023-05-16,20:22:22,85.66,256.98,S,Electrical,WH02,HarvestTech Ltd,Temperature Sensor
994,258,chain_feed_l,6,2023-12-04,17:02:32,219.58,1317.48,M,Feeding System,WH03,GreenAgro Supplies,Feed Chain Assembly
995,73,belt_drive_m,2,2023-08-21,11:24:20,90.14,180.28,S,Transmission,WH02,FieldMachinery Inc,Drive Belt Medium
996,383,sensor_temp_s,7,2023-03-22,10:18:03,1356.62,9496.34,M,Electrical,WH03,FieldMachinery Inc,Temperature Sensor
997,265,sensor_temp_s,7,2023-12-11,06:00:24,490.43,3433.01,M,Electrical,WH01,GreenAgro Supplies,Temperature Sensor
998,28,gearbox_hd_l,3,2023-04-23,01:59:12,364.04,1092.12,S,Transmission,WH02,FieldMachinery Inc,Heavy Duty Gearbox
999,84,chain_feed_l,7,2023-11-28,04:13:27,1492.92,10450.44,M,Feeding System,WH01,GreenAgro Supplies,Feed Chain Assembly
1000,183,radiator_cool_m,8,2023-09-08,16:39:59,752.16,6017.28,L,Cooling System,WH01,AgriParts Co,Radiator Cooling Unit
